cluster2044rr.1to1ortho.fa.aln-cln_gene1201.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",93.3,0.023351052
cluster2046rr.1to1ortho.fa.aln-cln_gene582.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",93.7,0.016296122
cluster2063rr.1to1ortho.fa.aln-cln_gene285.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",85.2,0.017205167
cluster2085rr.1to1ortho.fa.aln-cln_gene517.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",93.3,0.015822841
cluster2091rr.1to1ortho.fa.aln-cln_gene527.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",90.3,0.020305757
cluster2096rr.1to1ortho.fa.aln-cln_gene686.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",90.1,0.013785071
cluster2099rr.1to1ortho.fa.aln-cln_gene188.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",21.4,0.006383248
cluster2108rr.1to1ortho.fa.aln-cln_gene3.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",42,0.00155949
cluster2128rr.1to1ortho.fa.aln-cln_gene785.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",74.6,0.016237691
cluster2171rr.1to1ortho.fa.aln-cln_gene704.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",40.6,0.010292612
cluster2181rr.1to1ortho.fa.aln-cln_gene192.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",44.1,0.010749467
cluster2184rr.1to1ortho.fa.aln-cln_gene110.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",91.9,0.021482203
cluster2197rr.1to1ortho.fa.aln-cln_gene25.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",67.7,0.013429716
cluster2203rr.1to1ortho.fa.aln-cln_gene754.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",71.1,0.011279663
cluster2206rr.1to1ortho.fa.aln-cln_gene473.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",84.5,0.017155361
cluster2217rr.1to1ortho.fa.aln-cln_gene630.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",93.8,0.015151009
cluster2223rr.1to1ortho.fa.aln-cln_gene792.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",91.9,0.023188443
cluster2231rr.1to1ortho.fa.aln-cln_gene692.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",38,0.011216983
cluster2235rr.1to1ortho.fa.aln-cln_gene798.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",54,0.007520303
cluster2259rr.1to1ortho.fa.aln-cln_gene756.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",90.3,0.017521075
cluster2264rr.1to1ortho.fa.aln-cln_gene795.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",86.1,0.007308064
cluster2265rr.1to1ortho.fa.aln-cln_gene464.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",73.6,0.007270778
cluster2283rr.1to1ortho.fa.aln-cln_gene1158.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",55,0.008802855
cluster2289rr.1to1ortho.fa.aln-cln_gene613.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",77.8,0.012486764
cluster2291rr.1to1ortho.fa.aln-cln_gene895.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",88.6,0.006447517
cluster2301rr.1to1ortho.fa.aln-cln_gene428.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",69.3,0.012702739
cluster2305rr.1to1ortho.fa.aln-cln_gene134.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",35.3,0.004372239
cluster2315rr.1to1ortho.fa.aln-cln_gene700.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",89.9,0.021669411
cluster2375rr.1to1ortho.fa.aln-cln_gene1200.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",82.9,0.017505782
cluster2388rr.1to1ortho.fa.aln-cln_gene450.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",89.5,0.028219102
cluster2390rr.1to1ortho.fa.aln-cln_gene1048.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",77.5,0.010404625
cluster2407rr.1to1ortho.fa.aln-cln_gene449.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",89.4,0.015269999
cluster2423rr.1to1ortho.fa.aln-cln_gene368.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",74.5,0.033508825
cluster2427rr.1to1ortho.fa.aln-cln_gene1191.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",47.6,0.010847306
cluster2430rr.1to1ortho.fa.aln-cln_gene284.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",74.5,0.014026494
cluster2432rr.1to1ortho.fa.aln-cln_gene87.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",49.9,0.012782934
cluster2463rr.1to1ortho.fa.aln-cln_gene1140.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",16.2,0.008870951
cluster2471rr.1to1ortho.fa.aln-cln_gene198.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",73.8,0.004528812
cluster2472rr.1to1ortho.fa.aln-cln_gene150.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",4,0.00495566
cluster2488rr.1to1ortho.fa.aln-cln_gene5.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",18.8,0.010311633
cluster2491rr.1to1ortho.fa.aln-cln_gene455.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",69.4,0.025384175
cluster2492rr.1to1ortho.fa.aln-cln_gene85.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",72.1,0.009105154
cluster2504rr.1to1ortho.fa.aln-cln_gene1225.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",15.6,0.008252562
cluster2506rr.1to1ortho.fa.aln-cln_gene1044.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",98,0.024528344
cluster2519rr.1to1ortho.fa.aln-cln_gene1041.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",26.3,0.012622572
cluster2526rr.1to1ortho.fa.aln-cln_gene234.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",11.5,0.014862628
cluster2537rr.1to1ortho.fa.aln-cln_gene1221.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",47.9,0.01148942
cluster2538rr.1to1ortho.fa.aln-cln_gene1060.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",92.3,0.024118797
cluster2541rr.1to1ortho.fa.aln-cln_gene853.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",90.2,0.021790183
cluster2545rr.1to1ortho.fa.aln-cln_gene1106.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",68.8,0.017597362
cluster2548rr.1to1ortho.fa.aln-cln_gene646.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",80.4,0.009051713
cluster2557rr.1to1ortho.fa.aln-cln_gene293.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",79.2,0.012241622
cluster2562rr.1to1ortho.fa.aln-cln_gene529.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",0,0.003762808
cluster2576rr.1to1ortho.fa.aln-cln_gene191.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",87.5,0.013556453
cluster2587rr.1to1ortho.fa.aln-cln_gene478.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",86,0.010679318
cluster2589rr.1to1ortho.fa.aln-cln_gene308.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",82.8,0.014761354
cluster2591rr.1to1ortho.fa.aln-cln_gene761.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",85.5,0.012926839
cluster2597rr.1to1ortho.fa.aln-cln_gene787.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",25.4,0.006311301
cluster2598rr.1to1ortho.fa.aln-cln_gene41.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",57.3,0.006778326
cluster2599rr.1to1ortho.fa.aln-cln_gene205.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",69.9,0.009334831
cluster2607rr.1to1ortho.fa.aln-cln_gene1062.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",69.6,0.012581054
cluster2624rr.1to1ortho.fa.aln-cln_gene710.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",7,0.010000536
cluster2625rr.1to1ortho.fa.aln-cln_gene28.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",81.7,0.009883095
cluster2652rr.1to1ortho.fa.aln-cln_gene32.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",65.2,0.010294406
cluster2657rr.1to1ortho.fa.aln-cln_gene384.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",41.7,0.010062607
cluster2663rr.1to1ortho.fa.aln-cln_gene811.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",84.9,0.016403313
cluster2739rr.1to1ortho.fa.aln-cln_gene880.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",76.1,0.023650966
cluster2758rr.1to1ortho.fa.aln-cln_gene321.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",82.6,0.007253378
cluster2759rr.1to1ortho.fa.aln-cln_gene835.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",20.4,0.003327363
cluster2763rr.1to1ortho.fa.aln-cln_gene415.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",74,0.008972508
cluster2781rr.1to1ortho.fa.aln-cln_gene832.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",76.6,0.008167618
cluster2782rr.1to1ortho.fa.aln-cln_gene343.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",86.9,0.011909729
cluster2783rr.1to1ortho.fa.aln-cln_gene695.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",77.6,0.015660925
cluster2784rr.1to1ortho.fa.aln-cln_gene281.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",21.1,0.014672647
cluster2796rr.1to1ortho.fa.aln-cln_gene291.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",19.8,0.006219099
cluster2811rr.1to1ortho.fa.aln-cln_gene366.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",93.7,0.009749272
cluster2818rr.1to1ortho.fa.aln-cln_gene888.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",76.4,0.012901296
cluster2819rr.1to1ortho.fa.aln-cln_gene1072.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",25.7,0.010751219
cluster2820rr.1to1ortho.fa.aln-cln_gene964.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",89.3,0.019326657
cluster2821rr.1to1ortho.fa.aln-cln_gene1091.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",59.8,0.011091863
cluster2826rr.1to1ortho.fa.aln-cln_gene709.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",40.7,0.014774247
cluster2829rr.1to1ortho.fa.aln-cln_gene102.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",43.9,0.011647347
cluster2834rr.1to1ortho.fa.aln-cln_gene914.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",94.2,0.019589803
cluster2839rr.1to1ortho.fa.aln-cln_gene638.fa.treefile.rr,8,"['0.009370909', '42.1', 'Neam', 'NepSFB', 'DrolusSFB', 'MJM2940']",concordant,"['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']","['NepSFB', 'Neam', 'MJM2940', 'DrolusSFB']",6.2,0.016948667
